"tradetype","districtofficecode","districtofficename","countryoforigin","countryoforiginname","countryofdestination","countryofdestinationname","tariff","statisticalunit","transportcode","transportcodedescription","yearmonth","calendaryear","section","sectionanddescription","chapter","chapteranddescription","tariffanddescription","statisticalquantity","customsvalue","worldregion"
"Imports","PEZ","Port Elizabeth","NL","Netherlands","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","25000","24731","EUROPE"
"Imports","PTA","Pretoria","DE","Germany","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","39.87","3198","EUROPE"
"Imports","PEZ","Port Elizabeth","MY","Malaysia","ZA","South Africa","27111390","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111390 - Other","75459","403847","ASIA"
"Imports","PEZ","Port Elizabeth","US","United States","ZA","South Africa","27132000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27132000 - Petroleum Bitumen","8600","51586","AMERICA"
"Imports","UPT","Upington","NA","Namibia","ZA","South Africa","27109930","KG","02","Rail","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27109930 - Other","2","20","AFRICA"
"Imports","PEZ","Port Elizabeth","NL","Netherlands","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","25000","30544","EUROPE"
"Imports","SKH","Skilpadshek","NA","Namibia","BW","Botswana","27132000","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27132000 - Petroleum Bitumen","30840","87585","AFRICA"
"Imports","NAR","Narogas","NA","Namibia","ZA","South Africa","27079100","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27079100 - Creosote Oils","5","10","AFRICA"
"Imports","NAR","Narogas","NA","Namibia","ZA","South Africa","27101152","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","15085","5365","AFRICA"
"Imports","RAM","Ramatlabama","BW","Botswana","ZA","South Africa","27101190","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","10","84","AFRICA"
"Imports","PEZ","Port Elizabeth","US","United States","ZA","South Africa","27132000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27132000 - Petroleum Bitumen","8600","54304","AMERICA"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27011900","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","22300","8631","AFRICA"
"Imports","PEZ","Port Elizabeth","US","United States","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","3.16","863","AMERICA"
"Imports","RIC","Richards Bay","CN","China","ZA","South Africa","27081000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27081000 - Pitch","2521468","8597050","ASIA"
"Imports","RIC","Richards Bay","AU","Australia","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","164983000","277074553","OCEANIA"
"Imports","SKH","Skilpadshek","BW","Botswana","ZA","South Africa","27011900","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","1","750","AFRICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27111390","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111390 - Other","1","5888","AFRICA"
"Imports","PTA","Pretoria","IN","India","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","58500","396793","ASIA"
"Imports","PEZ","Port Elizabeth","NZ","New Zealand","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","2177.84","7712","OCEANIA"
"Imports","MOS","Mosselbay","SG","Singapore","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","31030361","159891479","ASIA"
"Imports","KOM","Komatipoort","MZ","Mozambique","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","7771772","33502392","AFRICA"
"Imports","VLD","Vioolsdrif","NA","Namibia","ZA","South Africa","27012000","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27012000 - Briquettes, Ovoids And Similar Solid Fuels Manufactured From Coal","52161.65","81032","AFRICA"
"Imports","SKH","Skilpadshek","BW","Botswana","ZA","South Africa","27141000","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27141000 - Bituminous Or Oil Shale And Tar Sands","70003","85288","AFRICA"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27101101","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101101 - Aviation spirit, as defined in Additional Note 1 (a)","4","300","AFRICA"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27121010","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27121010 - In immediate packings of a content not exceeding 5 kg","36","1956","AFRICA"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","20","39917","EUROPE"
"Imports","KFN","Kopfontein","BW","Botswana","ZA","South Africa","27109930","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27109930 - Other","92526","9903","AFRICA"
"Imports","PEZ","Port Elizabeth","US","United States","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","0.21","177","AMERICA"
"Imports","RIC","Richards Bay","KR","South Korea","ZA","South Africa","27081000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27081000 - Pitch","5015140","14364454","ASIA"
"Imports","NAR","Narogas","NA","Namibia","ZA","South Africa","27101102","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","20","200","AFRICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27112910","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27112910 - Butanes, in immediate packings of a content not exceeding 250 g","3","19251","AFRICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27101152","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","97","11000","AFRICA"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","19360","219437","EUROPE"
"Imports","PEZ","Port Elizabeth","JP","Japan","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","79.3","36989","ASIA"
"Imports","LBA","King Shaka Int Airport","AE","United Arab Emirates","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","2.5","8","ASIA"
"Imports","PEZ","Port Elizabeth","AT","Austria","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","0.19","175","EUROPE"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27112990","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27112990 - Other","30","4500","AFRICA"
"Imports","KOM","Komatipoort","MZ","Mozambique","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","167667","540819","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","NL","Netherlands","ZA","South Africa","27012000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27012000 - Briquettes, Ovoids And Similar Solid Fuels Manufactured From Coal","15","15","EUROPE"
"Imports","UPS","Upington Station","NA","Namibia","ZA","South Africa","27109930","KG","02","Rail","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27109930 - Other","1","10","AFRICA"
"Imports","KOM","Komatipoort","ZA","South Africa","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","547923","1767138","AFRICA"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","20800","257852","EUROPE"
"Imports","VRH","Van Rooyenshek","LS","Lesotho","ZA","South Africa","27050000","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27050000 - Coal Gas, Water Gas, Producer Gas And Similar Gases, Other Than Petroleum Gases And Other Gaseous Hydrocarbons","171","59367","AFRICA"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","84320","1426267","EUROPE"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27111200","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111200 - Propane","300","21870","AFRICA"
"Imports","JSA","O.R. Tambo Int Airport","TZ","Tanzania","ZA","South Africa","27011900","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","856","10080","AFRICA"
"Imports","PEZ","Port Elizabeth","DE","Germany","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","180.75","86976","EUROPE"
"Imports","JSA","O.R. Tambo Int Airport","MZ","Mozambique","ZA","South Africa","27011900","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","146","547","AFRICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27101102","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","1","5000","AFRICA"
"Imports","MSB","Maseru Bridge","LS","Lesotho","ZA","South Africa","27111100","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111100 - Natural Gas","300","29970","AFRICA"
"Imports","PEZ","Port Elizabeth","IE","Ireland","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","20000","13559","EUROPE"
"Imports","OSH","Oshoek","SZ","Swaziland","ZA","South Africa","27011100","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011100 - Anthracite","3889966","7310378","AFRICA"
"Imports","NRS","Nerston","SZ","Swaziland","ZA","South Africa","27101102","KG","03","Road","201004","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","10","73","AFRICA"
